"Charge_Type";"Charge_Date";"Day_Type";"PEV_Code";"Charge_Duration";"Start_Time";"Stop_Time";"Time_Zone";"KWh";"Spans_Zones";"Noise"
"L1";"8/1/2010";"Weekday";"H014.V019";12;"22:00";"23:50";"Off-Peak";3,84;TRUE;0
"L1";"4/1/2010";"Weekday";"H014.V020";2;"7:40";"7:50";"Shoulder 1";0,64;FALSE;0
"L1";"4/1/2010";"Weekday";"H014.V020";8;"18:10";"19:20";"Peak";2,56;FALSE;0
"L1";"5/1/2010";"Weekday";"H014.V020";2;"1:00";"1:10";"Off-Peak";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H014.V020";1;"23:20";"23:20";"Off-Peak";0,32;FALSE;0
"L1";"6/1/2010";"Weekday";"H014.V020";1;"9:00";"9:00";"Shoulder 1";0,32;FALSE;0
"L1";"7/1/2010";"Weekday";"H014.V020";2;"11:50";"12:00";"Shoulder 1";0,64;FALSE;0
"L1";"7/1/2010";"Weekday";"H014.V020";9;"17:20";"18:40";"Peak";2,88;FALSE;0
"L1";"8/1/2010";"Weekday";"H014.V020";5;"12:20";"13:00";"Shoulder 1";1,6;FALSE;0
"L1";"8/1/2010";"Weekday";"H014.V020";4;"13:20";"13:50";"Shoulder 1";1,28;TRUE;0
"L1";"8/1/2010";"Weekday";"H014.V020";1;"14:00";"14:00";"Peak";0,32;TRUE;0
"L1";"4/1/2010";"Weekday";"H015.V021";2;"15:20";"15:30";"Peak";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H015.V021";2;"3:40";"3:50";"Off-Peak";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H015.V021";10;"18:20";"19:50";"Peak";3,2;TRUE;0
"L1";"5/1/2010";"Weekday";"H015.V021";3;"20:00";"20:20";"Shoulder 2";0,96;TRUE;0
"L1";"6/1/2010";"Weekday";"H015.V021";11;"18:00";"19:40";"Peak";3,52;FALSE;0
"L1";"6/1/2010";"Weekday";"H015.V021";2;"21:40";"21:50";"Shoulder 2";0,64;TRUE;0
"L1";"6/1/2010";"Weekday";"H015.V021";3;"22:00";"22:20";"Off-Peak";0,96;TRUE;0
"L1";"7/1/2010";"Weekday";"H015.V021";9;"0:30";"1:50";"Off-Peak";2,88;FALSE;0
"L1";"8/1/2010";"Weekday";"H015.V021";18;"8:50";"11:40";"Shoulder 1";5,76;FALSE;0
"L1";"8/1/2010";"Weekday";"H015.V021";9;"12:30";"13:50";"Shoulder 1";2,88;TRUE;0
"L1";"8/1/2010";"Weekday";"H015.V021";36;"14:00";"19:50";"Peak";11,52;TRUE;0
"L1";"8/1/2010";"Weekday";"H015.V021";11;"20:00";"21:40";"Shoulder 2";3,52;TRUE;0
"L1";"4/1/2010";"Weekday";"H015.V022";10;"0:50";"2:20";"Off-Peak";3,2;FALSE;0
"L1";"4/1/2010";"Weekday";"H015.V022";2;"7:50";"8:00";"Shoulder 1";0,64;FALSE;0
"L1";"4/1/2010";"Weekday";"H015.V022";4;"16:00";"16:30";"Peak";1,28;FALSE;0
"L1";"5/1/2010";"Weekday";"H015.V022";2;"11:00";"11:10";"Shoulder 1";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H015.V022";8;"12:40";"13:50";"Shoulder 1";2,56;TRUE;0
"L1";"5/1/2010";"Weekday";"H015.V022";5;"14:00";"14:40";"Peak";1,6;TRUE;0
"L1";"5/1/2010";"Weekday";"H015.V022";11;"16:30";"18:10";"Peak";3,52;FALSE;0
"L1";"7/1/2010";"Weekday";"H015.V022";3;"15:00";"15:20";"Peak";0,96;FALSE;0
"L1";"7/1/2010";"Weekday";"H015.V022";2;"15:40";"15:50";"Peak";0,64;FALSE;0
"L1";"8/1/2010";"Weekday";"H015.V022";9;"16:40";"18:00";"Peak";2,88;FALSE;0
"L1";"4/1/2010";"Weekday";"H016.V023";2;"0:30";"0:40";"Off-Peak";0,64;FALSE;0
"L1";"4/1/2010";"Weekday";"H016.V023";6;"9:50";"10:40";"Shoulder 1";1,92;FALSE;0
"L1";"5/1/2010";"Weekday";"H016.V023";2;"6:10";"6:20";"Off-Peak";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H016.V023";5;"12:30";"13:10";"Shoulder 1";1,6;FALSE;0
"L1";"5/1/2010";"Weekday";"H016.V023";6;"15:10";"16:00";"Peak";1,92;FALSE;0
"L1";"7/1/2010";"Weekday";"H016.V023";3;"13:30";"13:50";"Shoulder 1";0,96;TRUE;0
"L1";"7/1/2010";"Weekday";"H016.V023";2;"14:00";"14:10";"Peak";0,64;TRUE;0
"L1";"7/1/2010";"Weekday";"H016.V023";1;"16:30";"16:30";"Peak";0,32;FALSE;0
"L1";"7/1/2010";"Weekday";"H016.V023";11;"17:10";"18:50";"Peak";3,52;FALSE;0
"L1";"8/1/2010";"Weekday";"H016.V023";2;"8:40";"8:50";"Shoulder 1";0,64;FALSE;0
"L1";"8/1/2010";"Weekday";"H016.V023";6;"11:10";"12:00";"Shoulder 1";1,92;FALSE;0
"L1";"8/1/2010";"Weekday";"H016.V023";4;"18:00";"18:30";"Peak";1,28;FALSE;0
"L1";"8/1/2010";"Weekday";"H016.V023";3;"19:30";"19:50";"Peak";0,96;TRUE;0
"L1";"8/1/2010";"Weekday";"H016.V023";4;"20:00";"20:30";"Shoulder 2";1,28;TRUE;0
"L1";"4/1/2010";"Weekday";"H017.V024";4;"17:40";"18:10";"Peak";1,28;FALSE;0
"L1";"4/1/2010";"Weekday";"H017.V024";5;"22:20";"23:00";"Off-Peak";1,6;FALSE;0
"L1";"5/1/2010";"Weekday";"H017.V024";1;"7:40";"7:40";"Shoulder 1";0,32;FALSE;0
"L1";"5/1/2010";"Weekday";"H017.V024";1;"8:30";"8:30";"Shoulder 1";0,32;FALSE;0
"L1";"5/1/2010";"Weekday";"H017.V024";7;"16:30";"17:30";"Peak";2,24;FALSE;0
"L1";"5/1/2010";"Weekday";"H017.V024";10;"18:20";"19:50";"Peak";3,2;TRUE;0
"L1";"5/1/2010";"Weekday";"H017.V024";12;"20:00";"21:50";"Shoulder 2";3,84;TRUE;0
"L1";"5/1/2010";"Weekday";"H017.V024";6;"22:00";"22:50";"Off-Peak";1,92;TRUE;0
"L1";"6/1/2010";"Weekday";"H017.V024";6;"9:00";"9:50";"Shoulder 1";1,92;FALSE;0
"L1";"6/1/2010";"Weekday";"H017.V024";18;"16:00";"18:50";"Peak";5,76;FALSE;0
"L1";"6/1/2010";"Weekday";"H017.V024";2;"19:40";"19:50";"Peak";0,64;TRUE;0
"L1";"6/1/2010";"Weekday";"H017.V024";1;"20:00";"20:00";"Shoulder 2";0,32;TRUE;0
"L1";"6/1/2010";"Weekday";"H017.V024";7;"22:40";"23:40";"Off-Peak";2,24;FALSE;0
"L1";"7/1/2010";"Weekday";"H017.V024";5;"20:00";"20:40";"Shoulder 2";1,6;FALSE;0
"L1";"8/1/2010";"Weekday";"H017.V024";4;"18:00";"18:30";"Peak";1,28;FALSE;0
"L1";"8/1/2010";"Weekday";"H017.V024";4;"19:00";"19:30";"Peak";1,28;FALSE;0
"L1";"8/1/2010";"Weekday";"H017.V024";5;"20:10";"20:50";"Shoulder 2";1,6;FALSE;0
"L1";"4/1/2010";"Weekday";"H018.V025";7;"16:00";"17:00";"Peak";2,24;FALSE;0
"L1";"5/1/2010";"Weekday";"H018.V025";2;"3:40";"3:50";"Off-Peak";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H018.V025";10;"22:10";"23:40";"Off-Peak";3,2;FALSE;0
"L1";"6/1/2010";"Weekday";"H018.V025";6;"8:30";"9:20";"Shoulder 1";1,92;FALSE;0
"L1";"7/1/2010";"Weekday";"H018.V025";14;"17:10";"19:20";"Peak";4,48;FALSE;0
"L1";"8/1/2010";"Weekday";"H018.V025";2;"13:30";"13:40";"Shoulder 1";0,64;FALSE;0
"L1";"4/1/2010";"Weekday";"H018.V026";2;"12:10";"12:20";"Shoulder 1";0,64;FALSE;0
"L1";"4/1/2010";"Weekday";"H018.V026";4;"19:20";"19:50";"Peak";1,28;TRUE;0
"L1";"4/1/2010";"Weekday";"H018.V026";10;"20:00";"21:30";"Shoulder 2";3,2;TRUE;0
"L1";"5/1/2010";"Weekday";"H018.V026";2;"6:30";"6:40";"Off-Peak";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H018.V026";1;"11:10";"11:10";"Shoulder 1";0,32;FALSE;0
"L1";"5/1/2010";"Weekday";"H018.V026";2;"16:30";"16:40";"Peak";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H018.V026";12;"17:10";"19:00";"Peak";3,84;FALSE;0
"L1";"5/1/2010";"Weekday";"H018.V026";7;"22:40";"23:40";"Off-Peak";2,24;FALSE;0
"L1";"6/1/2010";"Weekday";"H018.V026";2;"2:40";"2:50";"Off-Peak";0,64;FALSE;0
"L1";"6/1/2010";"Weekday";"H018.V026";10;"10:50";"12:20";"Shoulder 1";3,2;FALSE;0
"L1";"6/1/2010";"Weekday";"H018.V026";5;"19:10";"19:50";"Peak";1,6;TRUE;0
"L1";"6/1/2010";"Weekday";"H018.V026";2;"20:00";"20:10";"Shoulder 2";0,64;TRUE;0
"L1";"6/1/2010";"Weekday";"H018.V026";7;"20:50";"21:50";"Shoulder 2";2,24;FALSE;0
"L1";"7/1/2010";"Weekday";"H018.V026";1;"15:00";"15:00";"Peak";0,32;FALSE;0
"L1";"7/1/2010";"Weekday";"H018.V026";7;"20:10";"21:10";"Shoulder 2";2,24;FALSE;0
"L1";"8/1/2010";"Weekday";"H018.V026";4;"20:50";"21:20";"Shoulder 2";1,28;FALSE;0
"L1";"5/1/2010";"Weekday";"H018.V027";2;"7:30";"7:40";"Shoulder 1";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H018.V027";2;"13:30";"13:40";"Shoulder 1";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H018.V027";2;"16:30";"16:40";"Peak";0,64;FALSE;0
"L1";"6/1/2010";"Weekday";"H018.V027";13;"1:30";"3:30";"Off-Peak";4,16;FALSE;0
"L1";"6/1/2010";"Weekday";"H018.V027";11;"14:50";"16:30";"Peak";3,52;FALSE;0
"L1";"6/1/2010";"Weekday";"H018.V027";5;"20:30";"21:10";"Shoulder 2";1,6;FALSE;0
"L1";"6/1/2010";"Weekday";"H018.V027";9;"23:40";"1:00";"Off-Peak";2,88;FALSE;0
"L1";"7/1/2010";"Weekday";"H018.V027";1;"8:30";"8:30";"Shoulder 1";0,32;FALSE;0
"L1";"7/1/2010";"Weekday";"H018.V027";28;"9:20";"13:50";"Shoulder 1";8,96;TRUE;0
"L1";"7/1/2010";"Weekday";"H018.V027";6;"14:00";"14:50";"Peak";1,92;TRUE;0
"L1";"7/1/2010";"Weekday";"H018.V027";2;"15:50";"16:00";"Peak";0,64;FALSE;0
"L1";"7/1/2010";"Weekday";"H018.V027";10;"18:20";"19:50";"Peak";3,2;TRUE;0
"L1";"7/1/2010";"Weekday";"H018.V027";12;"20:00";"21:50";"Shoulder 2";3,84;TRUE;0
"L1";"7/1/2010";"Weekday";"H018.V027";34;"22:00";"3:30";"Off-Peak";10,88;TRUE;0
"L1";"8/1/2010";"Weekday";"H018.V027";9;"8:10";"9:30";"Shoulder 1";2,88;FALSE;0
"L1";"8/1/2010";"Weekday";"H018.V027";18;"11:00";"13:50";"Shoulder 1";5,76;TRUE;0
"L1";"8/1/2010";"Weekday";"H018.V027";19;"14:00";"17:00";"Peak";6,08;TRUE;0
"L1";"4/1/2010";"Weekday";"H019.V028";3;"11:30";"11:50";"Shoulder 1";0,96;FALSE;0
"L1";"4/1/2010";"Weekday";"H019.V028";5;"14:00";"14:40";"Peak";1,6;FALSE;0
"L1";"4/1/2010";"Weekday";"H019.V028";2;"18:00";"18:10";"Peak";0,64;FALSE;0
"L1";"4/1/2010";"Weekday";"H019.V028";6;"18:30";"19:20";"Peak";1,92;FALSE;0
"L1";"4/1/2010";"Weekday";"H019.V028";2;"22:00";"22:10";"Off-Peak";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H019.V028";1;"12:20";"12:20";"Shoulder 1";0,32;FALSE;0
"L1";"5/1/2010";"Weekday";"H019.V028";3;"12:50";"13:10";"Shoulder 1";0,96;FALSE;0
"L1";"5/1/2010";"Weekday";"H019.V028";8;"15:50";"17:00";"Peak";2,56;FALSE;0
"L1";"5/1/2010";"Weekday";"H019.V028";13;"17:50";"19:50";"Peak";4,16;TRUE;0
"L1";"5/1/2010";"Weekday";"H019.V028";2;"20:00";"20:10";"Shoulder 2";0,64;TRUE;0
"L1";"6/1/2010";"Weekday";"H019.V028";1;"11:20";"11:20";"Shoulder 1";0,32;FALSE;0
"L1";"6/1/2010";"Weekday";"H019.V028";1;"13:50";"13:50";"Shoulder 1";0,32;FALSE;0
"L1";"6/1/2010";"Weekday";"H019.V028";34;"14:20";"19:50";"Peak";10,88;TRUE;0
"L1";"6/1/2010";"Weekday";"H019.V028";11;"20:00";"21:40";"Shoulder 2";3,52;TRUE;0
"L1";"7/1/2010";"Weekday";"H019.V028";8;"9:10";"10:20";"Shoulder 1";2,56;FALSE;0
"L1";"7/1/2010";"Weekday";"H019.V028";19;"10:50";"13:50";"Shoulder 1";6,08;TRUE;0
"L1";"7/1/2010";"Weekday";"H019.V028";36;"14:00";"19:50";"Peak";11,52;TRUE;0
"L1";"7/1/2010";"Weekday";"H019.V028";1;"20:00";"20:00";"Shoulder 2";0,32;TRUE;0
"L1";"8/1/2010";"Weekday";"H019.V028";2;"8:00";"8:10";"Shoulder 1";0,64;FALSE;0
"L1";"8/1/2010";"Weekday";"H019.V028";2;"10:00";"10:10";"Shoulder 1";0,64;FALSE;0
"L1";"8/1/2010";"Weekday";"H019.V028";21;"10:30";"13:50";"Shoulder 1";6,72;TRUE;0
"L1";"8/1/2010";"Weekday";"H019.V028";21;"14:00";"17:20";"Peak";6,72;TRUE;0
"L1";"8/1/2010";"Weekday";"H019.V028";2;"19:40";"19:50";"Peak";0,64;FALSE;0
"L1";"8/1/2010";"Weekday";"H019.V028";9;"20:30";"21:50";"Shoulder 2";2,88;TRUE;0
"L1";"8/1/2010";"Weekday";"H019.V028";12;"22:00";"23:50";"Off-Peak";3,84;TRUE;0
"L1";"4/1/2010";"Weekday";"H020.V029";6;"9:40";"10:30";"Shoulder 1";1,92;FALSE;0
"L1";"4/1/2010";"Weekday";"H020.V029";2;"12:40";"12:50";"Shoulder 1";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H020.V029";2;"11:10";"11:20";"Shoulder 1";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H020.V029";1;"17:50";"17:50";"Peak";0,32;FALSE;0
"L1";"5/1/2010";"Weekday";"H020.V029";8;"18:40";"19:50";"Peak";2,56;TRUE;0
"L1";"5/1/2010";"Weekday";"H020.V029";2;"20:00";"20:10";"Shoulder 2";0,64;TRUE;0
"L1";"6/1/2010";"Weekday";"H020.V029";5;"15:00";"15:40";"Peak";1,6;FALSE;0
"L1";"7/1/2010";"Weekday";"H020.V029";5;"8:00";"8:40";"Shoulder 1";1,6;FALSE;0
"L1";"7/1/2010";"Weekday";"H020.V029";7;"10:50";"11:50";"Shoulder 1";2,24;FALSE;0
"L1";"8/1/2010";"Weekday";"H020.V029";2;"11:40";"11:50";"Shoulder 1";0,64;FALSE;0
"L1";"8/1/2010";"Weekday";"H020.V029";6;"20:20";"21:10";"Shoulder 2";1,92;FALSE;0
"L1";"4/1/2010";"Weekday";"H021.V030";35;"0:00";"5:40";"Off-Peak";11,2;FALSE;0
"L1";"4/1/2010";"Weekday";"H021.V030";10;"7:50";"9:20";"Shoulder 1";3,2;FALSE;0
"L1";"4/1/2010";"Weekday";"H021.V030";4;"11:20";"11:50";"Shoulder 1";1,28;FALSE;0
"L1";"4/1/2010";"Weekday";"H021.V030";7;"16:50";"17:50";"Peak";2,24;FALSE;0
"L1";"5/1/2010";"Weekday";"H021.V030";12;"10:10";"12:00";"Shoulder 1";3,84;FALSE;0
"L1";"6/1/2010";"Weekday";"H021.V030";7;"16:10";"17:10";"Peak";2,24;FALSE;0
"L1";"7/1/2010";"Weekday";"H021.V030";6;"19:00";"19:50";"Peak";1,92;TRUE;0
"L1";"7/1/2010";"Weekday";"H021.V030";12;"20:00";"21:50";"Shoulder 2";3,84;TRUE;0
"L1";"8/1/2010";"Weekday";"H021.V030";1;"13:50";"13:50";"Shoulder 1";0,32;TRUE;0
"L1";"8/1/2010";"Weekday";"H021.V030";2;"14:00";"14:10";"Peak";0,64;TRUE;0
"L1";"4/1/2010";"Weekday";"H021.V031";4;"16:00";"16:30";"Peak";1,28;FALSE;0
"L1";"5/1/2010";"Weekday";"H021.V031";2;"13:40";"13:50";"Shoulder 1";0,64;TRUE;0
"L1";"5/1/2010";"Weekday";"H021.V031";5;"14:00";"14:40";"Peak";1,6;TRUE;0
"L1";"5/1/2010";"Weekday";"H021.V031";7;"15:40";"16:40";"Peak";2,24;FALSE;0
"L1";"8/1/2010";"Weekday";"H021.V031";5;"15:20";"16:00";"Peak";1,6;FALSE;0
"L1";"8/1/2010";"Weekday";"H021.V031";1;"18:20";"18:20";"Peak";0,32;FALSE;0
"L1";"8/1/2010";"Weekday";"H021.V031";1;"18:40";"18:40";"Peak";0,32;FALSE;0
"L1";"4/1/2010";"Weekday";"H022.V032";3;"19:30";"19:50";"Peak";0,96;TRUE;0
"L1";"4/1/2010";"Weekday";"H022.V032";9;"20:00";"21:20";"Shoulder 2";2,88;TRUE;0
"L1";"5/1/2010";"Weekday";"H022.V032";2;"1:50";"2:00";"Off-Peak";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H022.V032";1;"5:40";"5:40";"Off-Peak";0,32;FALSE;0
"L1";"5/1/2010";"Weekday";"H022.V032";10;"16:40";"18:10";"Peak";3,2;FALSE;0
"L1";"6/1/2010";"Weekday";"H022.V032";4;"17:20";"17:50";"Peak";1,28;FALSE;0
"L1";"6/1/2010";"Weekday";"H022.V032";10;"18:20";"19:50";"Peak";3,2;TRUE;0
"L1";"6/1/2010";"Weekday";"H022.V032";1;"20:00";"20:00";"Shoulder 2";0,32;TRUE;0
"L1";"7/1/2010";"Weekday";"H022.V032";4;"17:50";"18:20";"Peak";1,28;FALSE;0
"L1";"4/1/2010";"Weekday";"H023.V033";3;"12:00";"12:20";"Shoulder 1";0,96;FALSE;0
"L1";"4/1/2010";"Weekday";"H023.V033";3;"16:30";"16:50";"Peak";0,96;FALSE;0
"L1";"4/1/2010";"Weekday";"H023.V033";4;"17:20";"17:50";"Peak";1,28;FALSE;0
"L1";"5/1/2010";"Weekday";"H023.V033";5;"11:10";"11:50";"Shoulder 1";1,6;FALSE;0
"L1";"5/1/2010";"Weekday";"H023.V033";11;"16:30";"18:10";"Peak";3,52;FALSE;0
"L1";"6/1/2010";"Weekday";"H023.V033";12;"14:00";"15:50";"Peak";3,84;FALSE;0
"L1";"6/1/2010";"Weekday";"H023.V033";1;"21:50";"21:50";"Shoulder 2";0,32;TRUE;0
"L1";"6/1/2010";"Weekday";"H023.V033";1;"22:00";"22:00";"Off-Peak";0,32;TRUE;0
"L1";"7/1/2010";"Weekday";"H023.V033";6;"11:00";"11:50";"Shoulder 1";1,92;FALSE;0
"L1";"4/1/2010";"Weekday";"H023.V034";21;"16:20";"19:40";"Peak";6,72;FALSE;0
"L1";"4/1/2010";"Weekday";"H023.V034";8;"20:40";"21:50";"Shoulder 2";2,56;TRUE;0
"L1";"4/1/2010";"Weekday";"H023.V034";13;"22:00";"0:00";"Off-Peak";4,16;TRUE;0
"L1";"5/1/2010";"Weekday";"H023.V034";6;"11:50";"12:40";"Shoulder 1";1,92;FALSE;0
"L1";"5/1/2010";"Weekday";"H023.V034";4;"17:30";"18:00";"Peak";1,28;FALSE;0
"L1";"6/1/2010";"Weekday";"H023.V034";3;"15:00";"15:20";"Peak";0,96;FALSE;0
"L1";"6/1/2010";"Weekday";"H023.V034";10;"16:10";"17:40";"Peak";3,2;FALSE;0
"L1";"6/1/2010";"Weekday";"H023.V034";7;"23:00";"0:00";"Off-Peak";2,24;FALSE;0
"L1";"7/1/2010";"Weekday";"H023.V034";4;"10:40";"11:10";"Shoulder 1";1,28;FALSE;0
"L1";"7/1/2010";"Weekday";"H023.V034";1;"13:50";"13:50";"Shoulder 1";0,32;TRUE;0
"L1";"7/1/2010";"Weekday";"H023.V034";20;"14:00";"17:10";"Peak";6,4;TRUE;0
"L1";"7/1/2010";"Weekday";"H023.V034";4;"22:30";"23:00";"Off-Peak";1,28;FALSE;0
"L1";"8/1/2010";"Weekday";"H023.V034";1;"17:00";"17:00";"Peak";0,32;FALSE;0
"L1";"4/1/2010";"Weekday";"H023.V035";4;"8:20";"8:50";"Shoulder 1";1,28;FALSE;0
"L1";"4/1/2010";"Weekday";"H023.V035";4;"12:00";"12:30";"Shoulder 1";1,28;FALSE;0
"L1";"4/1/2010";"Weekday";"H023.V035";4;"18:10";"18:40";"Peak";1,28;FALSE;0
"L1";"5/1/2010";"Weekday";"H023.V035";6;"21:00";"21:50";"Shoulder 2";1,92;TRUE;0
"L1";"5/1/2010";"Weekday";"H023.V035";1;"22:00";"22:00";"Off-Peak";0,32;TRUE;0
"L1";"6/1/2010";"Weekday";"H023.V035";4;"12:10";"12:40";"Shoulder 1";1,28;FALSE;0
"L1";"6/1/2010";"Weekday";"H023.V035";1;"17:50";"17:50";"Peak";0,32;FALSE;0
"L1";"6/1/2010";"Weekday";"H023.V035";9;"18:30";"19:50";"Peak";2,88;TRUE;0
"L1";"6/1/2010";"Weekday";"H023.V035";5;"20:00";"20:40";"Shoulder 2";1,6;TRUE;0
"L1";"7/1/2010";"Weekday";"H023.V035";7;"12:20";"13:20";"Shoulder 1";2,24;FALSE;0
"L1";"4/1/2010";"Weekday";"H024.V036";10;"11:20";"12:50";"Shoulder 1";3,2;FALSE;0
"L1";"4/1/2010";"Weekday";"H024.V036";2;"17:20";"17:30";"Peak";0,64;FALSE;0
"L1";"4/1/2010";"Weekday";"H024.V036";2;"23:20";"23:30";"Off-Peak";0,64;FALSE;0
"L1";"6/1/2010";"Weekday";"H024.V036";2;"13:30";"13:40";"Shoulder 1";0,64;FALSE;0
"L1";"6/1/2010";"Weekday";"H024.V036";2;"20:00";"20:10";"Shoulder 2";0,64;FALSE;0
"L1";"6/1/2010";"Weekday";"H024.V036";10;"20:20";"21:50";"Shoulder 2";3,2;TRUE;0
"L1";"6/1/2010";"Weekday";"H024.V036";3;"22:00";"22:20";"Off-Peak";0,96;TRUE;0
"L1";"7/1/2010";"Weekday";"H024.V036";3;"13:30";"13:50";"Shoulder 1";0,96;TRUE;0
"L1";"7/1/2010";"Weekday";"H024.V036";8;"14:00";"15:10";"Peak";2,56;TRUE;0
"L1";"7/1/2010";"Weekday";"H024.V036";5;"19:10";"19:50";"Peak";1,6;FALSE;0
"L1";"8/1/2010";"Weekday";"H024.V036";8;"9:20";"10:30";"Shoulder 1";2,56;FALSE;0
"L1";"8/1/2010";"Weekday";"H024.V036";1;"11:30";"11:30";"Shoulder 1";0,32;FALSE;0
"L1";"8/1/2010";"Weekday";"H024.V036";16;"17:20";"19:50";"Peak";5,12;TRUE;0
"L1";"8/1/2010";"Weekday";"H024.V036";12;"20:00";"21:50";"Shoulder 2";3,84;TRUE;0
"L1";"8/1/2010";"Weekday";"H024.V036";12;"22:00";"23:50";"Off-Peak";3,84;TRUE;0
"L1";"4/1/2010";"Weekday";"H024.V037";4;"9:40";"10:10";"Shoulder 1";1,28;FALSE;0
"L1";"5/1/2010";"Weekday";"H024.V037";4;"7:20";"7:50";"Shoulder 1";1,28;FALSE;0
"L1";"5/1/2010";"Weekday";"H024.V037";2;"17:50";"18:00";"Peak";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H024.V037";1;"21:20";"21:20";"Shoulder 2";0,32;FALSE;0
"L1";"6/1/2010";"Weekday";"H024.V037";4;"9:30";"10:00";"Shoulder 1";1,28;FALSE;0
"L1";"6/1/2010";"Weekday";"H024.V037";1;"13:40";"13:40";"Shoulder 1";0,32;FALSE;0
"L1";"7/1/2010";"Weekday";"H024.V037";2;"13:00";"13:10";"Shoulder 1";0,64;FALSE;0
"L1";"7/1/2010";"Weekday";"H024.V037";3;"19:30";"19:50";"Peak";0,96;TRUE;0
"L1";"7/1/2010";"Weekday";"H024.V037";1;"20:00";"20:00";"Shoulder 2";0,32;TRUE;0
"L1";"8/1/2010";"Weekday";"H024.V037";4;"7:50";"8:20";"Shoulder 1";1,28;FALSE;0
"L1";"8/1/2010";"Weekday";"H024.V037";4;"15:30";"16:00";"Peak";1,28;FALSE;0
"L1";"8/1/2010";"Weekday";"H024.V037";4;"17:30";"18:00";"Peak";1,28;FALSE;0
"L1";"4/1/2010";"Weekday";"H025.V038";1;"19:50";"19:50";"Peak";0,32;TRUE;0
"L1";"4/1/2010";"Weekday";"H025.V038";7;"20:00";"21:00";"Shoulder 2";2,24;TRUE;0
"L1";"4/1/2010";"Weekday";"H025.V038";8;"22:10";"23:20";"Off-Peak";2,56;FALSE;0
"L1";"5/1/2010";"Weekday";"H025.V038";2;"9:20";"9:30";"Shoulder 1";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H025.V038";1;"11:50";"11:50";"Shoulder 1";0,32;FALSE;0
"L1";"5/1/2010";"Weekday";"H025.V038";4;"12:40";"13:10";"Shoulder 1";1,28;FALSE;0
"L1";"5/1/2010";"Weekday";"H025.V038";8;"16:30";"17:40";"Peak";2,56;FALSE;0
"L1";"6/1/2010";"Weekday";"H025.V038";1;"12:30";"12:30";"Shoulder 1";0,32;FALSE;0
"L1";"6/1/2010";"Weekday";"H025.V038";10;"23:00";"0:30";"Off-Peak";3,2;FALSE;0
"L1";"7/1/2010";"Weekday";"H025.V038";7;"15:40";"16:40";"Peak";2,24;FALSE;0
"L1";"8/1/2010";"Weekday";"H025.V038";4;"10:50";"11:20";"Shoulder 1";1,28;FALSE;0
"L1";"8/1/2010";"Weekday";"H025.V038";3;"21:30";"21:50";"Shoulder 2";0,96;TRUE;0
"L1";"8/1/2010";"Weekday";"H025.V038";1;"22:00";"22:00";"Off-Peak";0,32;TRUE;0
"L1";"4/1/2010";"Weekday";"H025.V039";3;"0:10";"0:30";"Off-Peak";0,96;FALSE;0
"L1";"4/1/2010";"Weekday";"H025.V039";5;"13:00";"13:40";"Shoulder 1";1,6;FALSE;0
"L1";"4/1/2010";"Weekday";"H025.V039";2;"17:50";"18:00";"Peak";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H025.V039";3;"13:30";"13:50";"Shoulder 1";0,96;TRUE;0
"L1";"5/1/2010";"Weekday";"H025.V039";1;"14:00";"14:00";"Peak";0,32;TRUE;0
"L1";"5/1/2010";"Weekday";"H025.V039";7;"14:30";"15:30";"Peak";2,24;FALSE;0
"L1";"6/1/2010";"Weekday";"H025.V039";5;"11:30";"12:10";"Shoulder 1";1,6;FALSE;0
"L1";"6/1/2010";"Weekday";"H025.V039";4;"19:20";"19:50";"Peak";1,28;TRUE;0
"L1";"6/1/2010";"Weekday";"H025.V039";1;"20:00";"20:00";"Shoulder 2";0,32;TRUE;0
"L1";"7/1/2010";"Weekday";"H025.V039";7;"16:40";"17:40";"Peak";2,24;FALSE;0
"L1";"4/1/2010";"Weekday";"H025.V040";10;"16:40";"18:10";"Peak";3,2;FALSE;0
"L1";"4/1/2010";"Weekday";"H025.V040";3;"19:30";"19:50";"Peak";0,96;TRUE;0
"L1";"4/1/2010";"Weekday";"H025.V040";4;"20:00";"20:30";"Shoulder 2";1,28;TRUE;0
"L1";"4/1/2010";"Weekday";"H025.V040";5;"23:10";"23:50";"Off-Peak";1,6;FALSE;0
