"Charge_Type";"Date";"HV_Code";"Charge_Duration";"Start_Time";"Stop_Time";"Time_Zone";"DayType";"KWh";"Splits";"Noise"
"L1";"6/1/2010";"H184.V324";4;"19:10";"19:40";"Peak";"W";1,28;FALSE;0
"L1";"6/1/2010";"H184.V324";3;"21:30";"21:50";"Shoulder 2";"W";0,96;TRUE;0
"L1";"6/1/2010";"H184.V324";53;"22:00";"6:40";"Off Peak";"W";16,96;TRUE;0
"L1";"8/1/2010";"H184.V324";3;"2:10";"2:30";"Off Peak";"W";0,96;FALSE;0
"L1";"8/1/2010";"H184.V324";8;"12:40";"13:50";"Shoulder 1";"W";2,56;FALSE;0
"L1";"4/1/2010";"H185.V325";2;"10:20";"10:30";"Shoulder 1";"W";0,64;FALSE;0
"L1";"6/1/2010";"H185.V325";8;"9:20";"10:30";"Shoulder 1";"W";2,56;FALSE;0
"L1";"6/1/2010";"H185.V325";2;"19:00";"19:10";"Peak";"W";0,64;FALSE;0
"L1";"6/1/2010";"H185.V325";1;"23:40";"23:40";"Off Peak";"W";0,32;FALSE;0
"L1";"7/1/2010";"H185.V325";1;"3:50";"3:50";"Off Peak";"W";0,32;FALSE;0
"L1";"8/1/2010";"H185.V325";2;"14:20";"14:30";"Peak";"W";0,64;FALSE;0
"L1";"4/1/2010";"H186.V326";2;"6:30";"6:40";"Off Peak";"W";0,64;FALSE;0
"L1";"4/1/2010";"H186.V326";1;"21:50";"21:50";"Shoulder 2";"W";0,32;TRUE;0
"L1";"4/1/2010";"H186.V326";7;"22:00";"23:00";"Off Peak";"W";2,24;TRUE;0
"L1";"5/1/2010";"H186.V326";2;"6:40";"6:50";"Off Peak";"W";0,64;FALSE;0
"L1";"5/1/2010";"H186.V326";1;"14:20";"14:20";"Peak";"W";0,32;FALSE;0
"L1";"5/1/2010";"H186.V326";1;"22:00";"22:00";"Off Peak";"W";0,32;FALSE;0
"L1";"7/1/2010";"H186.V326";2;"15:10";"15:20";"Peak";"W";0,64;FALSE;0
"L1";"7/1/2010";"H186.V326";4;"19:20";"19:50";"Peak";"W";1,28;TRUE;0
"L1";"7/1/2010";"H186.V326";5;"20:00";"20:40";"Shoulder 2";"W";1,6;TRUE;0
"L1";"8/1/2010";"H186.V326";10;"7:50";"9:20";"Shoulder 1";"W";3,2;FALSE;0
"L1";"8/1/2010";"H186.V326";2;"19:40";"19:50";"Peak";"W";0,64;TRUE;0
"L1";"8/1/2010";"H186.V326";2;"20:00";"20:10";"Shoulder 2";"W";0,64;TRUE;0
"L1";"8/1/2010";"H186.V326";7;"22:00";"23:00";"Off Peak";"W";2,24;FALSE;0
"L1";"5/1/2010";"H186.V327";16;"11:20";"13:50";"Shoulder 1";"W";5,12;TRUE;0
"L1";"5/1/2010";"H186.V327";1;"14:00";"14:00";"Peak";"W";0,32;TRUE;0
"L1";"5/1/2010";"H186.V327";22;"14:40";"18:10";"Peak";"W";7,04;FALSE;0
"L1";"5/1/2010";"H186.V327";2;"21:40";"21:50";"Shoulder 2";"W";0,64;TRUE;0
"L1";"5/1/2010";"H186.V327";19;"22:00";"1:00";"Off Peak";"W";6,08;TRUE;0
"L1";"6/1/2010";"H186.V327";2;"4:20";"4:30";"Off Peak";"W";0,64;FALSE;0
"L1";"6/1/2010";"H186.V327";6;"13:00";"13:50";"Shoulder 1";"W";1,92;TRUE;0
"L1";"6/1/2010";"H186.V327";24;"14:00";"17:50";"Peak";"W";7,68;TRUE;0
"L1";"6/1/2010";"H186.V327";6;"19:00";"19:50";"Peak";"W";1,92;TRUE;0
"L1";"6/1/2010";"H186.V327";5;"20:00";"20:40";"Shoulder 2";"W";1,6;TRUE;0
"L1";"6/1/2010";"H186.V327";3;"22:50";"23:10";"Off Peak";"W";0,96;FALSE;0
"L1";"7/1/2010";"H186.V327";2;"0:20";"0:30";"Off Peak";"W";0,64;FALSE;0
"L1";"7/1/2010";"H186.V327";3;"9:50";"10:10";"Shoulder 1";"W";0,96;FALSE;0
"L1";"7/1/2010";"H186.V327";2;"11:20";"11:30";"Shoulder 1";"W";0,64;FALSE;0
"L1";"7/1/2010";"H186.V327";24;"15:10";"19:00";"Peak";"W";7,68;FALSE;0
"L1";"7/1/2010";"H186.V327";3;"23:50";"0:10";"Off Peak";"W";0,96;FALSE;0
"L1";"8/1/2010";"H186.V327";3;"13:30";"13:50";"Shoulder 1";"W";0,96;FALSE;0
"L1";"4/1/2010";"H187.V328";1;"0:00";"0:00";"Off Peak";"W";0,32;FALSE;0
"L1";"4/1/2010";"H187.V328";1;"8:20";"8:20";"Shoulder 1";"W";0,32;FALSE;0
"L1";"4/1/2010";"H187.V328";2;"18:30";"18:40";"Peak";"W";0,64;FALSE;0
"L1";"5/1/2010";"H187.V328";9;"7:50";"9:10";"Shoulder 1";"W";2,88;FALSE;0
"L1";"5/1/2010";"H187.V328";3;"13:30";"13:50";"Shoulder 1";"W";0,96;FALSE;0
"L1";"5/1/2010";"H187.V328";7;"14:10";"15:10";"Peak";"W";2,24;FALSE;0
"L1";"6/1/2010";"H187.V328";3;"21:30";"21:50";"Shoulder 2";"W";0,96;TRUE;0
"L1";"6/1/2010";"H187.V328";1;"22:00";"22:00";"Off Peak";"W";0,32;TRUE;0
"L1";"7/1/2010";"H187.V328";7;"12:50";"13:50";"Shoulder 1";"W";2,24;TRUE;0
"L1";"7/1/2010";"H187.V328";28;"14:00";"18:30";"Peak";"W";8,96;TRUE;0
"L1";"7/1/2010";"H187.V328";7;"20:50";"21:50";"Shoulder 2";"W";2,24;FALSE;0
"L1";"4/1/2010";"H188.V329";1;"12:20";"12:20";"Shoulder 1";"W";0,32;FALSE;0
"L1";"5/1/2010";"H188.V329";2;"1:30";"1:40";"Off Peak";"W";0,64;FALSE;0
"L1";"5/1/2010";"H188.V329";4;"13:10";"13:40";"Shoulder 1";"W";1,28;FALSE;0
"L1";"5/1/2010";"H188.V329";4;"22:10";"22:40";"Off Peak";"W";1,28;FALSE;0
"L1";"6/1/2010";"H188.V329";4;"11:20";"11:50";"Shoulder 1";"W";1,28;FALSE;0
"L1";"6/1/2010";"H188.V329";4;"17:20";"17:50";"Peak";"W";1,28;FALSE;0
"L1";"7/1/2010";"H188.V329";5;"12:10";"12:50";"Shoulder 1";"W";1,6;FALSE;0
"L1";"7/1/2010";"H188.V329";2;"16:40";"16:50";"Peak";"W";0,64;FALSE;0
"L1";"8/1/2010";"H188.V329";4;"14:40";"15:10";"Peak";"W";1,28;FALSE;0
"L1";"4/1/2010";"H188.V330";8;"10:10";"11:20";"Shoulder 1";"W";2,56;FALSE;0
"L1";"4/1/2010";"H188.V330";3;"21:20";"21:40";"Shoulder 2";"W";0,96;FALSE;0
"L1";"4/1/2010";"H188.V330";10;"23:10";"0:40";"Off Peak";"W";3,2;FALSE;0
"L1";"5/1/2010";"H188.V330";2;"4:30";"4:40";"Off Peak";"W";0,64;FALSE;0
"L1";"5/1/2010";"H188.V330";2;"11:20";"11:30";"Shoulder 1";"W";0,64;FALSE;0
"L1";"5/1/2010";"H188.V330";2;"20:30";"20:40";"Shoulder 2";"W";0,64;FALSE;0
"L1";"6/1/2010";"H188.V330";2;"0:30";"0:40";"Off Peak";"W";0,64;FALSE;0
"L1";"6/1/2010";"H188.V330";13;"11:40";"13:40";"Shoulder 1";"W";4,16;FALSE;0
"L1";"6/1/2010";"H188.V330";11;"22:00";"23:40";"Off Peak";"W";3,52;FALSE;0
"L1";"7/1/2010";"H188.V330";5;"9:30";"10:10";"Shoulder 1";"W";1,6;FALSE;0
"L1";"7/1/2010";"H188.V330";9;"20:00";"21:20";"Shoulder 2";"W";2,88;FALSE;0
"L1";"8/1/2010";"H188.V330";12;"0:30";"2:20";"Off Peak";"W";3,84;FALSE;0
"L1";"8/1/2010";"H188.V330";20;"8:20";"11:30";"Shoulder 1";"W";6,4;FALSE;0
"L1";"8/1/2010";"H188.V330";2;"19:40";"19:50";"Peak";"W";0,64;TRUE;0
"L1";"8/1/2010";"H188.V330";12;"20:00";"21:50";"Shoulder 2";"W";3,84;TRUE;0
"L1";"8/1/2010";"H188.V330";12;"22:00";"23:50";"Off Peak";"W";3,84;TRUE;0
"L1";"4/1/2010";"H189.V331";4;"8:20";"8:50";"Shoulder 1";"W";1,28;FALSE;0
"L1";"4/1/2010";"H189.V331";8;"16:50";"18:00";"Peak";"W";2,56;FALSE;0
"L1";"5/1/2010";"H189.V331";4;"11:50";"12:20";"Shoulder 1";"W";1,28;FALSE;0
"L1";"6/1/2010";"H189.V331";7;"5:40";"6:40";"Off Peak";"W";2,24;FALSE;0
"L1";"6/1/2010";"H189.V331";7;"20:50";"21:50";"Shoulder 2";"W";2,24;TRUE;0
"L1";"6/1/2010";"H189.V331";14;"22:00";"0:10";"Off Peak";"W";4,48;TRUE;0
"L1";"7/1/2010";"H189.V331";4;"3:00";"3:30";"Off Peak";"W";1,28;FALSE;0
"L1";"7/1/2010";"H189.V331";4;"12:10";"12:40";"Shoulder 1";"W";1,28;FALSE;0
"L1";"7/1/2010";"H189.V331";1;"15:40";"15:40";"Peak";"W";0,32;FALSE;0
"L1";"7/1/2010";"H189.V331";2;"21:10";"21:20";"Shoulder 2";"W";0,64;FALSE;0
"L1";"8/1/2010";"H189.V331";5;"13:10";"13:50";"Shoulder 1";"W";1,6;TRUE;0
"L1";"8/1/2010";"H189.V331";20;"14:00";"17:10";"Peak";"W";6,4;TRUE;0
"L1";"4/1/2010";"H190.V332";6;"0:00";"0:50";"Off Peak";"W";1,92;FALSE;0
"L1";"4/1/2010";"H190.V332";2;"17:00";"17:10";"Peak";"W";0,64;FALSE;0
"L1";"4/1/2010";"H190.V332";5;"18:30";"19:10";"Peak";"W";1,6;FALSE;0
"L1";"6/1/2010";"H190.V332";3;"21:30";"21:50";"Shoulder 2";"W";0,96;TRUE;0
"L1";"6/1/2010";"H190.V332";3;"22:00";"22:20";"Off Peak";"W";0,96;TRUE;0
"L1";"7/1/2010";"H190.V332";5;"20:00";"20:40";"Shoulder 2";"W";1,6;FALSE;0
"L1";"7/1/2010";"H190.V332";5;"20:50";"21:30";"Shoulder 2";"W";1,6;FALSE;0
"L1";"8/1/2010";"H190.V332";7;"0:30";"1:30";"Off Peak";"W";2,24;FALSE;0
"L1";"4/1/2010";"H190.V333";15;"0:30";"2:50";"Off Peak";"W";4,8;FALSE;0
"L1";"4/1/2010";"H190.V333";2;"4:10";"4:20";"Off Peak";"W";0,64;FALSE;0
"L1";"4/1/2010";"H190.V333";10;"4:30";"6:00";"Off Peak";"W";3,2;FALSE;0
"L1";"4/1/2010";"H190.V333";2;"7:50";"8:00";"Shoulder 1";"W";0,64;FALSE;0
"L1";"4/1/2010";"H190.V333";1;"13:40";"13:40";"Shoulder 1";"W";0,32;FALSE;0
"L1";"5/1/2010";"H190.V333";2;"7:20";"7:30";"Shoulder 1";"W";0,64;FALSE;0
"L1";"5/1/2010";"H190.V333";5;"13:10";"13:50";"Shoulder 1";"W";1,6;TRUE;0
"L1";"5/1/2010";"H190.V333";7;"14:00";"15:00";"Peak";"W";2,24;TRUE;0
"L1";"6/1/2010";"H190.V333";8;"20:40";"21:50";"Shoulder 2";"W";2,56;TRUE;0
"L1";"6/1/2010";"H190.V333";25;"22:00";"2:00";"Off Peak";"W";8;TRUE;0
"L1";"8/1/2010";"H190.V333";5;"6:10";"6:50";"Off Peak";"W";1,6;TRUE;0
"L1";"8/1/2010";"H190.V333";13;"7:00";"9:00";"Shoulder 1";"W";4,16;TRUE;0
"L1";"8/1/2010";"H190.V333";22;"10:20";"13:50";"Shoulder 1";"W";7,04;TRUE;0
"L1";"8/1/2010";"H190.V333";26;"14:00";"18:10";"Peak";"W";8,32;TRUE;0
"L1";"8/1/2010";"H190.V333";2;"19:40";"19:50";"Peak";"W";0,64;TRUE;0
"L1";"8/1/2010";"H190.V333";8;"20:00";"21:10";"Shoulder 2";"W";2,56;TRUE;0
"L1";"4/1/2010";"H191.V334";13;"0:00";"2:00";"Off Peak";"W";4,16;FALSE;0
"L1";"4/1/2010";"H191.V334";3;"12:40";"13:00";"Shoulder 1";"W";0,96;FALSE;0
"L1";"4/1/2010";"H191.V334";10;"20:20";"21:50";"Shoulder 2";"W";3,2;TRUE;0
"L1";"4/1/2010";"H191.V334";38;"22:00";"4:10";"Off Peak";"W";12,16;TRUE;0
"L1";"5/1/2010";"H191.V334";9;"22:40";"0:00";"Off Peak";"W";2,88;FALSE;1,92
"L1";"5/1/2010";"H191.V334";46;"23:20";"6:50";"Off Peak";"W";14,72;FALSE;0
"L1";"6/1/2010";"H191.V334";2;"6:10";"6:20";"Off Peak";"W";0,64;FALSE;0
"L1";"6/1/2010";"H191.V334";6;"11:00";"11:50";"Shoulder 1";"W";1,92;FALSE;0
"L1";"6/1/2010";"H191.V334";5;"12:20";"13:00";"Shoulder 1";"W";1,6;FALSE;0
"L1";"6/1/2010";"H191.V334";4;"13:20";"13:50";"Shoulder 1";"W";1,28;TRUE;0
"L1";"6/1/2010";"H191.V334";1;"14:00";"14:00";"Peak";"W";0,32;TRUE;0
"L1";"6/1/2010";"H191.V334";19;"16:50";"19:50";"Peak";"W";6,08;TRUE;0
"L1";"6/1/2010";"H191.V334";12;"20:00";"21:50";"Shoulder 2";"W";3,84;TRUE;0
"L1";"6/1/2010";"H191.V334";25;"22:00";"2:00";"Off Peak";"W";8;TRUE;0
"L1";"7/1/2010";"H191.V334";18;"17:00";"19:50";"Peak";"W";5,76;TRUE;0
"L1";"7/1/2010";"H191.V334";12;"20:00";"21:50";"Shoulder 2";"W";3,84;TRUE;0
"L1";"7/1/2010";"H191.V334";26;"22:00";"2:10";"Off Peak";"W";8,32;TRUE;0
"L1";"8/1/2010";"H191.V334";1;"2:30";"2:30";"Off Peak";"W";0,32;FALSE;0
"L1";"8/1/2010";"H191.V334";4;"13:20";"13:50";"Shoulder 1";"W";1,28;TRUE;0
"L1";"8/1/2010";"H191.V334";2;"14:00";"14:10";"Peak";"W";0,64;TRUE;0
"L1";"8/1/2010";"H191.V334";2;"21:40";"21:50";"Shoulder 2";"W";0,64;TRUE;0
"L1";"8/1/2010";"H191.V334";12;"22:00";"23:50";"Off Peak";"W";3,84;TRUE;0
"L1";"4/1/2010";"H192.V335";2;"16:50";"17:00";"Peak";"W";0,64;FALSE;0
"L1";"4/1/2010";"H192.V335";1;"22:30";"22:30";"Off Peak";"W";0,32;FALSE;0
"L1";"5/1/2010";"H192.V335";9;"22:20";"23:40";"Off Peak";"W";2,88;FALSE;0
"L1";"6/1/2010";"H192.V335";4;"5:00";"5:30";"Off Peak";"W";1,28;FALSE;0
"L1";"6/1/2010";"H192.V335";10;"20:10";"21:40";"Shoulder 2";"W";3,2;FALSE;1,28
"L1";"7/1/2010";"H192.V335";6;"3:40";"4:30";"Off Peak";"W";1,92;FALSE;0
"L1";"7/1/2010";"H192.V335";10;"9:10";"10:40";"Shoulder 1";"W";3,2;FALSE;0
"L1";"7/1/2010";"H192.V335";8;"18:40";"19:50";"Peak";"W";2,56;TRUE;0
"L1";"7/1/2010";"H192.V335";1;"20:00";"20:00";"Shoulder 2";"W";0,32;TRUE;0
"L1";"7/1/2010";"H192.V335";7;"20:20";"21:20";"Shoulder 2";"W";2,24;FALSE;0,64
"L1";"7/1/2010";"H192.V335";5;"21:10";"21:50";"Shoulder 2";"W";1,6;TRUE;0
"L1";"7/1/2010";"H192.V335";22;"22:00";"1:30";"Off Peak";"W";7,04;TRUE;0
"L1";"8/1/2010";"H192.V335";5;"13:10";"13:50";"Shoulder 1";"W";1,6;TRUE;0
"L1";"8/1/2010";"H192.V335";30;"14:00";"18:50";"Peak";"W";9,6;TRUE;0
"L1";"4/1/2010";"H192.V336";9;"15:00";"16:20";"Peak";"W";2,88;FALSE;0
"L1";"5/1/2010";"H192.V336";3;"4:40";"5:00";"Off Peak";"W";0,96;FALSE;0
"L1";"5/1/2010";"H192.V336";5;"13:10";"13:50";"Shoulder 1";"W";1,6;TRUE;0
"L1";"5/1/2010";"H192.V336";2;"14:00";"14:10";"Peak";"W";0,64;TRUE;0
"L1";"5/1/2010";"H192.V336";12;"20:00";"21:50";"Shoulder 2";"W";3,84;TRUE;0
"L1";"5/1/2010";"H192.V336";3;"22:00";"22:20";"Off Peak";"W";0,96;TRUE;0
"L1";"5/1/2010";"H192.V336";6;"22:30";"23:20";"Off Peak";"W";1,92;FALSE;0
"L1";"6/1/2010";"H192.V336";3;"16:50";"17:10";"Peak";"W";0,96;FALSE;0
"L1";"6/1/2010";"H192.V336";8;"18:40";"19:50";"Peak";"W";2,56;TRUE;0
"L1";"6/1/2010";"H192.V336";8;"20:00";"21:10";"Shoulder 2";"W";2,56;TRUE;0
"L1";"7/1/2010";"H192.V336";8;"5:40";"6:50";"Off Peak";"W";2,56;TRUE;0
"L1";"7/1/2010";"H192.V336";2;"7:00";"7:10";"Shoulder 1";"W";0,64;TRUE;0
"L1";"7/1/2010";"H192.V336";1;"13:50";"13:50";"Shoulder 1";"W";0,32;TRUE;0
"L1";"7/1/2010";"H192.V336";4;"14:00";"14:30";"Peak";"W";1,28;TRUE;0
"L1";"7/1/2010";"H192.V336";5;"20:30";"21:10";"Shoulder 2";"W";1,6;FALSE;0
"L1";"8/1/2010";"H192.V336";2;"17:00";"17:10";"Peak";"W";0,64;FALSE;0
"L1";"8/1/2010";"H192.V336";9;"20:00";"21:20";"Shoulder 2";"W";2,88;FALSE;0
"L1";"4/1/2010";"H193.V337";1;"12:00";"12:00";"Shoulder 1";"W";0,32;FALSE;0
"L1";"4/1/2010";"H193.V337";7;"18:50";"19:50";"Peak";"W";2,24;TRUE;0
"L1";"4/1/2010";"H193.V337";12;"20:00";"21:50";"Shoulder 2";"W";3,84;TRUE;0
"L1";"4/1/2010";"H193.V337";1;"22:00";"22:00";"Off Peak";"W";0,32;TRUE;0
"L1";"5/1/2010";"H193.V337";10;"16:10";"17:40";"Peak";"W";3,2;FALSE;0
"L1";"5/1/2010";"H193.V337";2;"19:40";"19:50";"Peak";"W";0,64;TRUE;0
"L1";"5/1/2010";"H193.V337";5;"20:00";"20:40";"Shoulder 2";"W";1,6;TRUE;0
"L1";"6/1/2010";"H193.V337";2;"6:30";"6:40";"Off Peak";"W";0,64;FALSE;0
"L1";"6/1/2010";"H193.V337";3;"19:30";"19:50";"Peak";"W";0,96;TRUE;0
"L1";"6/1/2010";"H193.V337";3;"20:00";"20:20";"Shoulder 2";"W";0,96;TRUE;0
"L1";"6/1/2010";"H193.V337";5;"20:30";"21:10";"Shoulder 2";"W";1,6;FALSE;0
"L1";"7/1/2010";"H193.V337";5;"6:00";"6:40";"Off Peak";"W";1,6;FALSE;0
"L1";"7/1/2010";"H193.V337";6;"12:30";"13:20";"Shoulder 1";"W";1,92;FALSE;0
"L1";"7/1/2010";"H193.V337";2;"19:40";"19:50";"Peak";"W";0,64;TRUE;0
"L1";"7/1/2010";"H193.V337";2;"20:00";"20:10";"Shoulder 2";"W";0,64;TRUE;0
"L1";"7/1/2010";"H193.V337";7;"20:50";"21:50";"Shoulder 2";"W";2,24;TRUE;0
"L1";"7/1/2010";"H193.V337";5;"22:00";"22:40";"Off Peak";"W";1,6;TRUE;0
"L1";"7/1/2010";"H193.V337";2;"23:00";"23:10";"Off Peak";"W";0,64;FALSE;0
"L1";"8/1/2010";"H193.V337";5;"6:00";"6:40";"Off Peak";"W";1,6;FALSE;0
"L1";"8/1/2010";"H193.V337";5;"12:00";"12:40";"Shoulder 1";"W";1,6;FALSE;0
"L1";"4/1/2010";"H194.V338";20;"15:30";"18:40";"Peak";"W";6,4;FALSE;0
"L1";"4/1/2010";"H194.V338";9;"20:30";"21:50";"Shoulder 2";"W";2,88;TRUE;0
"L1";"4/1/2010";"H194.V338";30;"22:00";"2:50";"Off Peak";"W";9,6;TRUE;0
"L1";"5/1/2010";"H194.V338";13;"11:50";"13:50";"Shoulder 1";"W";4,16;TRUE;0
"L1";"5/1/2010";"H194.V338";27;"14:00";"18:20";"Peak";"W";8,64;TRUE;0
"L1";"5/1/2010";"H194.V338";7;"18:50";"19:50";"Peak";"W";2,24;TRUE;0
"L1";"5/1/2010";"H194.V338";12;"20:00";"21:50";"Shoulder 2";"W";3,84;TRUE;0
"L1";"5/1/2010";"H194.V338";10;"20:10";"21:40";"Shoulder 2";"W";3,2;FALSE;3,2
"L1";"5/1/2010";"H194.V338";37;"22:00";"4:00";"Off Peak";"W";11,84;TRUE;0
"L1";"6/1/2010";"H194.V338";8;"12:40";"13:50";"Shoulder 1";"W";2,56;TRUE;0
"L1";"6/1/2010";"H194.V338";2;"14:00";"14:10";"Peak";"W";0,64;TRUE;0
"L1";"6/1/2010";"H194.V338";1;"19:50";"19:50";"Peak";"W";0,32;TRUE;0
"L1";"6/1/2010";"H194.V338";7;"20:00";"21:00";"Shoulder 2";"W";2,24;TRUE;0
"L1";"7/1/2010";"H194.V338";3;"11:20";"11:40";"Shoulder 1";"W";0,96;FALSE;0
"L1";"4/1/2010";"H194.V339";2;"4:10";"4:20";"Off Peak";"W";0,64;FALSE;0
"L1";"4/1/2010";"H194.V339";2;"9:40";"9:50";"Shoulder 1";"W";0,64;FALSE;0
"L1";"4/1/2010";"H194.V339";2;"16:40";"16:50";"Peak";"W";0,64;FALSE;0
"L1";"6/1/2010";"H194.V339";2;"17:50";"18:00";"Peak";"W";0,64;FALSE;0
"L1";"7/1/2010";"H194.V339";9;"1:20";"2:40";"Off Peak";"W";2,88;FALSE;0
"L1";"7/1/2010";"H194.V339";2;"7:40";"7:50";"Shoulder 1";"W";0,64;FALSE;0
"L1";"7/1/2010";"H194.V339";11;"10:50";"12:30";"Shoulder 1";"W";3,52;FALSE;0
"L1";"7/1/2010";"H194.V339";5;"13:10";"13:50";"Shoulder 1";"W";1,6;TRUE;0
"L1";"7/1/2010";"H194.V339";2;"14:00";"14:10";"Peak";"W";0,64;TRUE;0
"L1";"8/1/2010";"H194.V339";9;"5:30";"6:50";"Off Peak";"W";2,88;FALSE;0
"L1";"8/1/2010";"H194.V339";3;"23:30";"23:50";"Off Peak";"W";0,96;FALSE;0
"L1";"4/1/2010";"H195.V340";3;"1:40";"2:00";"Off Peak";"W";0,96;FALSE;0
"L1";"4/1/2010";"H195.V340";4;"22:40";"23:10";"Off Peak";"W";1,28;FALSE;0
"L1";"6/1/2010";"H195.V340";3;"6:10";"6:30";"Off Peak";"W";0,96;FALSE;0
"L1";"6/1/2010";"H195.V340";6;"9:00";"9:50";"Shoulder 1";"W";1,92;FALSE;0
"L1";"6/1/2010";"H195.V340";10;"18:00";"19:30";"Peak";"W";3,2;FALSE;0
"L1";"8/1/2010";"H195.V340";4;"21:00";"21:30";"Shoulder 2";"W";1,28;FALSE;0
"L1";"4/1/2010";"H196.V341";3;"12:20";"12:40";"Shoulder 1";"W";0,96;FALSE;0
"L1";"4/1/2010";"H196.V341";3;"18:00";"18:20";"Peak";"W";0,96;FALSE;0
"L1";"4/1/2010";"H196.V341";7;"18:50";"19:50";"Peak";"W";2,24;FALSE;0
"L1";"5/1/2010";"H196.V341";2;"1:10";"1:20";"Off Peak";"W";0,64;FALSE;0
"L1";"5/1/2010";"H196.V341";2;"20:00";"20:10";"Shoulder 2";"W";0,64;FALSE;0
"L1";"6/1/2010";"H196.V341";2;"3:50";"4:00";"Off Peak";"W";0,64;FALSE;0
"L1";"6/1/2010";"H196.V341";2;"12:20";"12:30";"Shoulder 1";"W";0,64;FALSE;0
"L1";"4/1/2010";"H196.V342";1;"3:10";"3:10";"Off Peak";"W";0,32;FALSE;0
"L1";"4/1/2010";"H196.V342";9;"9:40";"11:00";"Shoulder 1";"W";2,88;FALSE;0
"L1";"4/1/2010";"H196.V342";1;"21:00";"21:00";"Shoulder 2";"W";0,32;FALSE;0
"L1";"5/1/2010";"H196.V342";2;"7:40";"7:50";"Shoulder 1";"W";0,64;FALSE;0
"L1";"5/1/2010";"H196.V342";1;"12:50";"12:50";"Shoulder 1";"W";0,32;FALSE;0
"L1";"5/1/2010";"H196.V342";20;"16:10";"19:20";"Peak";"W";6,4;FALSE;0
"L1";"5/1/2010";"H196.V342";3;"21:10";"21:30";"Shoulder 2";"W";0,96;FALSE;0
"L1";"6/1/2010";"H196.V342";1;"13:20";"13:20";"Shoulder 1";"W";0,32;FALSE;0
"L1";"6/1/2010";"H196.V342";34;"14:20";"19:50";"Peak";"W";10,88;TRUE;0
"L1";"6/1/2010";"H196.V342";1;"20:00";"20:00";"Shoulder 2";"W";0,32;TRUE;0
"L1";"8/1/2010";"H196.V342";21;"3:30";"6:50";"Off Peak";"W";6,72;TRUE;0
"L1";"8/1/2010";"H196.V342";14;"7:00";"9:10";"Shoulder 1";"W";4,48;TRUE;0
"L1";"8/1/2010";"H196.V342";8;"12:20";"13:30";"Shoulder 1";"W";2,56;FALSE;0
"L1";"8/1/2010";"H196.V342";24;"16:00";"19:50";"Peak";"W";7,68;TRUE;0
"L1";"8/1/2010";"H196.V342";4;"20:00";"20:30";"Shoulder 2";"W";1,28;TRUE;0
"L1";"5/1/2010";"H197.V343";6;"10:40";"11:30";"Shoulder 1";"W";1,92;FALSE;0
"L1";"5/1/2010";"H197.V343";2;"14:20";"14:30";"Peak";"W";0,64;FALSE;0
"L1";"5/1/2010";"H197.V343";2;"19:40";"19:50";"Peak";"W";0,64;TRUE;0
"L1";"5/1/2010";"H197.V343";6;"20:00";"20:50";"Shoulder 2";"W";1,92;TRUE;0
"L1";"6/1/2010";"H197.V343";2;"20:30";"20:40";"Shoulder 2";"W";0,64;FALSE;0
"L1";"7/1/2010";"H197.V343";1;"7:50";"7:50";"Shoulder 1";"W";0,32;FALSE;0
"L1";"7/1/2010";"H197.V343";2;"8:30";"8:40";"Shoulder 1";"W";0,64;FALSE;0
"L1";"7/1/2010";"H197.V343";1;"10:00";"10:00";"Shoulder 1";"W";0,32;FALSE;0
"L1";"7/1/2010";"H197.V343";9;"22:00";"23:20";"Off Peak";"W";2,88;FALSE;0
"L1";"8/1/2010";"H197.V343";5;"6:10";"6:50";"Off Peak";"W";1,6;FALSE;0
"L1";"8/1/2010";"H197.V343";1;"19:20";"19:20";"Peak";"W";0,32;FALSE;0
"L1";"8/1/2010";"H197.V343";9;"22:10";"23:30";"Off Peak";"W";2,88;FALSE;0
"L1";"4/1/2010";"H198.V344";7;"0:30";"1:30";"Off Peak";"W";2,24;FALSE;0
"L1";"4/1/2010";"H198.V344";2;"4:30";"4:40";"Off Peak";"W";0,64;FALSE;0
"L1";"5/1/2010";"H198.V344";2;"16:50";"17:00";"Peak";"W";0,64;FALSE;0
"L1";"5/1/2010";"H198.V344";10;"18:20";"19:50";"Peak";"W";3,2;TRUE;0
"L1";"5/1/2010";"H198.V344";3;"20:00";"20:20";"Shoulder 2";"W";0,96;TRUE;0
"L1";"5/1/2010";"H198.V344";4;"21:00";"21:30";"Shoulder 2";"W";1,28;FALSE;0
"L1";"6/1/2010";"H198.V344";8;"3:50";"5:00";"Off Peak";"W";2,56;FALSE;0
"L1";"7/1/2010";"H198.V344";7;"0:40";"1:40";"Off Peak";"W";2,24;FALSE;0
"L1";"4/1/2010";"H199.V345";2;"0:20";"0:30";"Off Peak";"W";0,64;FALSE;0
"L1";"4/1/2010";"H199.V345";6;"20:00";"20:50";"Shoulder 2";"W";1,92;FALSE;0
"L1";"5/1/2010";"H199.V345";8;"17:20";"18:30";"Peak";"W";2,56;FALSE;0
"L1";"6/1/2010";"H199.V345";2;"10:00";"10:10";"Shoulder 1";"W";0,64;FALSE;0
"L1";"6/1/2010";"H199.V345";1;"19:00";"19:00";"Peak";"W";0,32;FALSE;0
"L1";"7/1/2010";"H199.V345";1;"6:50";"6:50";"Off Peak";"W";0,32;FALSE;0
